level,retention_days,age,reg_source,address,income,education,total_orders,is_activity,sex,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
2,54,42,1,0,55.000,4,2,0.000,0,5,1,1,1,1,14.300,55.500,62.150,19.250,83.700,695.200,3086.350,3277.850,1050.000,4138.550,1,1,1,1,1,1,1,1,1,2.660,4.016,4.130,2.958,4.427,4.007,4,1
3,38,31,1,2,42.000,2,7,0.000,1,4,1,0,1,0,10.800,22.250,0.000,9.250,0.000,407.550,772.500,0.000,335.000,0.000,0,1,1,0,1,1,1,1,0,2.380,3.102,null,2.225,null,3.738,4,0
2,25,55,0,15,37.000,1,7,0.000,1,1,0,0,0,0,10.950,0.000,0.000,0.000,0.000,302.800,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,2.393,null,null,null,null,3.611,1,1
1,47,69,1,17,228.000,3,39,0.000,1,4,1,1,1,1,10.800,35.500,37.500,21.000,50.900,464.350,1670.950,1766.900,1025.000,2404.800,1,1,1,1,1,1,1,1,1,2.380,3.570,3.624,3.045,3.930,5.429,4,1
1,72,62,1,35,163.000,5,31,0.000,0,2,1,1,1,1,28.350,32.750,45.150,39.750,56.550,2017.600,2276.300,3225.450,2845.000,4109.900,1,1,1,1,1,1,1,1,0,3.345,3.489,3.810,3.683,4.035,5.094,4,0
2,6,35,1,6,28.000,4,3,0.000,1,3,1,1,1,1,3.250,23.000,39.350,18.500,30.300,9.350,103.300,190.300,95.000,154.550,0,0,1,1,1,1,1,1,0,1.179,3.135,3.672,2.918,3.411,3.332,4,0
1,30,51,1,9,118.000,5,21,0.000,1,2,0,0,0,0,6.400,0.000,0.000,0.000,0.000,201.400,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.856,null,null,null,null,4.771,1,0
1,65,70,1,9,115.000,2,39,1.000,1,2,1,0,1,1,26.850,26.000,0.000,43.000,33.750,1749.600,1629.650,0.000,2865.000,2213.650,1,1,0,0,1,1,1,1,1,3.290,3.258,null,3.761,3.519,4.745,4,0
1,22,44,1,19,37.000,4,1,0.000,0,2,1,0,1,0,14.300,35.250,0.000,18.500,0.000,332.900,702.050,0.000,370.000,0.000,1,1,0,0,1,1,1,1,0,2.660,3.562,null,2.918,null,3.611,3,0
1,60,53,0,32,93.000,1,28,0.000,0,1,1,0,1,0,13.350,39.500,0.000,21.000,0.000,806.350,2493.900,0.000,1260.000,0.000,0,0,0,0,1,1,1,1,0,2.592,3.676,null,3.045,null,4.533,3,0
2,19,32,0,12,71.000,4,5,0.000,1,1,1,1,1,1,5.250,21.500,62.400,17.000,47.800,97.400,419.250,1142.550,275.000,928.450,1,1,1,1,1,1,1,1,1,1.658,3.068,4.134,2.833,3.867,4.263,4,1
3,18,25,0,4,26.000,2,7,0.000,1,3,1,0,1,0,3.300,27.500,0.000,31.000,0.000,50.350,531.100,0.000,540.000,0.000,0,0,0,0,0,0,0,1,0,1.194,3.314,null,3.434,null,3.258,1,0
1,9,37,1,10,14.000,4,5,0.000,1,6,0,1,0,0,2.400,0.000,25.250,0.000,0.000,22.600,0.000,183.250,0.000,0.000,0,0,0,0,1,0,0,0,0,0.875,null,3.229,null,null,2.639,1,1
1,1,34,1,6,18.000,1,0,0.000,1,2,0,0,0,0,1.600,0.000,0.000,0.000,0.000,1.600,0.000,0.000,0.000,0.000,0,0,0,1,0,0,0,0,0,0.470,null,null,null,null,2.890,1,1
3,10,28,1,2,36.000,4,0,0.000,1,3,1,1,0,1,6.300,19.750,27.350,0.000,22.650,67.500,175.150,239.400,0.000,205.150,0,1,1,1,1,1,1,1,1,1.841,2.983,3.309,null,3.120,3.584,4,0
3,45,34,1,14,43.000,4,0,0.000,0,4,0,1,0,0,6.550,0.000,32.350,0.000,0.000,315.200,0.000,1446.450,0.000,0.000,1,0,0,1,0,0,0,0,1,1.879,null,3.477,null,null,3.761,2,1
1,25,28,1,6,41.000,4,4,0.000,1,4,1,1,1,1,5.800,14.250,33.850,31.500,26.600,138.850,363.750,849.850,775.000,616.550,0,1,0,0,0,1,1,1,1,1.758,2.657,3.522,3.450,3.281,3.714,3,1
3,66,39,0,1,66.000,2,15,0.000,1,1,0,0,1,0,11.600,0.000,0.000,11.500,0.000,785.700,0.000,0.000,785.000,0.000,1,0,0,0,0,0,0,0,0,2.451,null,null,2.442,null,4.190,2,0
1,27,67,0,1,33.000,4,19,1.000,1,1,1,1,1,0,3.600,17.750,32.350,12.000,0.000,136.900,481.700,807.750,320.000,0.000,1,1,0,0,0,1,1,1,0,1.281,2.876,3.477,2.485,null,3.497,3,1
1,19,41,0,5,53.000,4,6,0.000,0,1,0,0,0,0,6.450,0.000,0.000,0.000,0.000,157.300,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,1.864,null,null,null,null,3.970,1,0
2,17,41,1,9,28.000,4,3,0.000,0,6,0,0,1,0,1.800,0.000,0.000,10.000,0.000,27.100,0.000,0.000,140.000,0.000,0,0,0,0,1,1,0,0,0,0.588,null,null,2.303,null,3.332,1,0
2,16,36,0,13,58.000,4,4,0.000,0,1,1,1,0,0,4.850,18.000,31.750,0.000,0.000,89.950,286.400,477.800,0.000,0.000,0,0,0,0,0,1,1,0,1,1.579,2.890,3.458,null,null,4.060,1,0
1,8,42,1,2,129.000,4,17,0.000,1,3,0,0,0,0,6.100,0.000,0.000,0.000,0.000,63.800,0.000,0.000,0.000,0.000,0,0,0,1,0,0,0,1,1,1.808,null,null,null,null,4.860,1,0
1,3,25,0,0,65.000,4,0,0.000,1,1,0,1,1,0,3.300,0.000,34.250,11.250,0.000,5.900,0.000,47.650,5.000,0.000,0,1,0,1,1,1,0,1,1,1.194,null,3.534,2.420,null,4.174,4,1
3,59,57,0,26,311.000,3,36,0.000,1,1,0,0,1,0,28.750,0.000,0.000,7.500,0.000,1719.200,0.000,0.000,415.000,0.000,0,0,0,0,0,0,0,0,0,3.359,null,null,2.015,null,5.740,1,0
2,45,37,0,2,57.000,3,14,0.000,1,1,0,1,0,0,10.800,0.000,25.000,0.000,0.000,508.800,0.000,1064.750,0.000,0.000,1,0,0,0,0,0,0,0,1,2.380,null,3.219,null,null,4.043,2,0
1,66,62,0,31,47.000,2,4,0.000,1,1,1,0,1,0,34.250,21.000,0.000,20.000,0.000,2298.250,1425.350,0.000,1355.000,0.000,1,0,0,0,0,0,0,0,0,3.534,3.045,null,2.996,null,3.850,2,0
3,28,50,1,7,25.000,1,3,0.000,0,2,0,0,1,0,14.850,0.000,0.000,13.000,0.000,378.850,0.000,0.000,345.000,0.000,0,0,0,0,0,0,1,0,0,2.698,null,null,2.565,null,3.219,1,0
1,15,38,1,11,46.000,5,11,0.000,0,3,0,0,0,0,3.850,0.000,0.000,0.000,0.000,56.300,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,1.348,null,null,null,null,3.829,1,1
3,39,34,1,10,51.000,3,13,0.000,1,4,1,0,1,1,7.900,78.750,0.000,35.000,38.800,304.450,3104.500,0.000,1390.000,1407.850,0,1,1,0,1,1,1,1,0,2.067,4.366,null,3.555,3.658,3.932,4,0
3,38,33,0,4,19.000,2,5,0.000,1,2,1,0,0,0,8.500,14.250,0.000,0.000,0.000,323.850,590.450,0.000,0.000,0.000,0,0,0,0,1,1,0,0,0,2.140,2.657,null,null,null,2.944,3,0
3,34,29,0,5,26.000,3,4,0.000,1,2,0,1,0,0,6.750,0.000,25.800,0.000,0.000,195.200,0.000,780.850,0.000,0.000,1,0,0,1,0,0,0,0,1,1.910,null,3.250,null,null,3.258,2,0
3,60,57,1,18,72.000,5,30,1.000,0,2,1,1,1,1,20.350,29.000,50.250,20.500,55.900,1263.900,1806.850,3005.200,1140.000,3353.500,1,1,1,1,1,1,1,1,1,3.013,3.367,3.917,3.020,4.024,4.277,4,0
3,72,65,1,33,71.000,1,41,1.000,1,4,1,0,1,0,53.650,22.500,0.000,66.250,0.000,4036.900,1717.450,0.000,4585.000,0.000,1,0,0,0,1,1,1,0,0,3.982,3.114,null,4.193,null,4.263,3,0
1,42,42,1,9,41.000,2,13,0.000,0,8,1,0,0,0,15.000,29.250,0.000,0.000,0.000,597.200,1250.100,0.000,0.000,0.000,0,1,0,0,0,1,1,0,0,2.708,3.376,null,null,null,3.714,3,0
3,32,37,0,9,44.000,2,7,0.000,0,1,0,0,0,0,11.250,0.000,0.000,0.000,0.000,359.350,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,1,2.420,null,null,null,null,3.784,1,0
3,48,50,1,4,208.000,4,19,0.000,1,2,1,1,1,1,12.900,22.750,43.200,12.000,41.250,652.900,1108.900,1913.550,570.000,1905.850,1,1,1,1,1,1,0,1,1,2.557,3.125,3.766,2.485,3.720,5.338,4,1
3,63,37,1,1,45.000,4,9,0.000,1,6,0,1,1,0,14.950,0.000,39.250,13.500,0.000,974.150,0.000,2383.100,820.000,0.000,1,1,0,1,0,0,0,0,1,2.705,null,3.670,2.603,null,3.807,2,0
3,45,27,1,3,39.000,3,2,0.000,0,4,0,0,0,0,13.450,0.000,0.000,0.000,0.000,583.900,0.000,0.000,0.000,0.000,1,0,0,0,0,0,1,0,0,2.599,null,null,null,null,3.664,2,0
2,68,42,0,16,89.000,4,12,0.000,0,1,0,1,1,0,25.600,0.000,33.000,16.000,0.000,1759.600,0.000,2200.150,1020.000,0.000,1,0,0,1,0,0,0,0,1,3.243,null,3.497,2.773,null,4.489,2,0
1,6,29,1,4,19.000,2,5,0.000,1,2,0,0,0,0,4.200,0.000,0.000,0.000,0.000,25.250,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.435,null,null,null,null,2.944,1,0
1,68,57,1,33,15.000,2,0,0.000,1,2,1,0,1,1,16.100,49.000,0.000,18.750,50.600,1120.350,3330.850,0.000,1320.000,3229.200,1,1,1,1,1,1,1,1,1,2.779,3.892,null,2.931,3.924,2.708,4,1
3,72,68,1,26,59.000,2,36,1.000,1,2,1,1,1,1,58.650,24.000,38.200,20.250,48.850,4219.100,1818.000,2706.600,1335.000,3401.600,1,1,0,1,1,1,1,1,0,4.072,3.178,3.643,3.008,3.889,4.078,4,0
3,53,38,1,15,20.000,3,6,0.000,1,4,0,0,1,1,12.050,0.000,0.000,10.750,20.250,547.050,0.000,0.000,545.000,1048.400,1,0,0,1,0,1,1,0,1,2.489,null,null,2.375,3.008,2.996,2,0
3,20,51,1,11,27.000,4,6,0.000,0,3,1,0,1,0,9.050,24.750,0.000,11.500,0.000,182.950,490.250,0.000,215.000,0.000,0,0,0,0,1,1,1,1,1,2.203,3.209,null,2.442,null,3.296,3,0
2,70,35,1,4,48.000,2,9,0.000,0,3,0,0,1,0,43.600,0.000,0.000,30.000,0.000,3040.800,0.000,0.000,2020.000,0.000,1,0,0,0,0,0,0,1,0,3.775,null,null,3.401,null,3.871,2,0
3,32,47,0,25,135.000,2,6,0.000,1,1,0,0,0,0,10.500,0.000,0.000,0.000,0.000,353.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0,0,0,0,2.351,null,null,null,null,4.905,1,0
2,61,52,1,23,19.000,1,0,0.000,0,2,1,1,1,0,18.200,24.750,29.950,9.250,0.000,1037.650,1568.400,1758.400,570.000,0.000,1,0,0,0,1,1,1,1,0,2.901,3.209,3.400,2.225,null,2.944,3,1
1,24,25,1,3,28.000,4,0,0.000,0,3,0,1,1,1,10.600,0.000,40.400,25.250,23.400,267.300,0.000,920.150,530.000,533.850,1,0,1,1,0,0,0,0,1,2.361,null,3.699,3.229,3.153,3.332,2,0
2,56,61,1,14,12.000,1,16,1.000,1,2,0,0,1,0,16.850,0.000,0.000,11.250,0.000,881.650,0.000,0.000,595.000,0.000,0,0,0,0,0,0,0,0,0,2.824,null,null,2.420,null,2.485,1,0
3,54,59,0,28,28.000,2,15,0.000,0,1,0,1,1,1,10.700,0.000,31.650,5.250,19.050,638.550,0.000,1717.700,290.000,894.100,1,0,0,1,1,0,0,1,0,2.370,null,3.455,1.658,2.947,3.332,2,0
3,43,38,1,7,18.000,3,8,0.000,1,3,0,1,0,1,9.400,0.000,39.550,0.000,29.400,411.150,0.000,1758.700,0.000,1159.300,1,1,1,1,1,1,0,0,0,2.241,null,3.678,null,3.381,2.890,4,0
1,19,35,0,7,58.000,3,5,0.000,1,1,1,1,1,1,3.650,37.000,40.300,21.250,43.050,65.150,690.850,742.950,385.000,741.650,1,1,1,1,1,1,1,1,0,1.295,3.611,3.696,3.056,3.762,4.060,4,1
3,5,43,0,16,72.000,3,17,0.000,1,1,1,0,1,0,5.550,15.750,0.000,6.500,0.000,23.900,62.250,0.000,25.000,0.000,0,0,0,0,1,1,1,1,0,1.714,2.757,null,1.872,null,4.277,3,0
1,24,61,1,6,112.000,4,3,0.000,1,4,0,0,1,0,8.200,0.000,0.000,11.000,0.000,210.250,0.000,0.000,265.000,0.000,0,0,0,1,0,0,0,0,1,2.104,null,null,2.398,null,4.718,1,1
3,62,35,1,2,28.000,2,8,0.000,1,2,0,0,1,0,18.450,0.000,0.000,19.000,0.000,1152.700,0.000,0.000,1150.000,0.000,1,0,0,0,0,0,0,0,0,2.915,null,null,2.944,null,3.332,2,0
2,14,40,0,13,398.000,5,11,0.000,1,1,1,1,1,1,6.400,18.000,43.100,23.750,47.700,71.000,259.000,597.800,295.000,644.350,1,1,1,1,1,1,1,1,1,1.856,2.890,3.764,3.168,3.865,5.986,4,1
3,60,48,1,22,106.000,3,21,0.000,1,3,1,0,1,1,13.050,44.250,0.000,17.000,69.550,760.950,2601.850,0.000,1050.000,4154.550,1,1,1,0,1,1,1,1,0,2.569,3.790,null,2.833,4.242,4.663,4,0
2,30,74,1,12,10.000,1,3,1.000,1,2,1,0,1,0,7.250,30.250,0.000,17.250,0.000,225.300,906.000,0.000,585.000,0.000,0,0,0,0,1,1,1,1,0,1.981,3.409,null,2.848,null,2.303,3,0
1,40,42,1,16,108.000,3,17,0.000,0,4,0,1,0,0,4.950,0.000,29.700,0.000,0.000,205.650,0.000,1151.350,0.000,0.000,1,0,0,1,0,0,0,0,1,1.599,null,3.391,null,null,4.682,2,1
2,42,50,1,17,85.000,2,15,0.000,1,4,0,0,1,0,14.300,0.000,0.000,11.500,0.000,567.950,0.000,0.000,485.000,0.000,0,0,0,0,0,0,0,0,0,2.660,null,null,2.442,null,4.443,1,0
1,20,34,0,14,51.000,3,9,0.000,1,1,0,0,0,0,5.650,0.000,0.000,0.000,0.000,126.400,0.000,0.000,0.000,0.000,1,0,0,1,0,0,0,0,0,1.732,null,null,null,null,3.932,2,1
1,4,22,1,1,22.000,2,2,0.000,1,3,0,0,1,0,2.250,0.000,0.000,23.500,0.000,8.000,0.000,0.000,85.000,0.000,0,0,0,0,1,0,1,1,0,0.811,null,null,3.157,null,3.091,3,0
2,44,49,1,2,66.000,2,8,0.000,1,4,1,0,1,1,4.250,43.250,0.000,38.750,39.550,184.900,1980.050,0.000,1655.000,1655.900,1,1,1,0,1,1,1,1,0,1.447,3.767,null,3.657,3.678,4.190,4,0
3,49,63,0,18,10.000,2,2,1.000,0,1,1,0,1,0,13.900,33.250,0.000,12.750,0.000,668.950,1624.600,0.000,615.000,0.000,0,0,0,0,1,1,1,1,0,2.632,3.504,null,2.546,null,2.303,3,0
3,5,36,1,2,34.000,1,4,0.000,1,2,1,0,0,0,3.500,19.500,0.000,0.000,0.000,14.200,105.900,0.000,0.000,0.000,0,0,0,0,1,0,1,1,0,1.253,2.970,null,null,null,3.526,3,1
3,70,50,1,29,67.000,1,22,0.000,0,4,0,0,1,0,51.900,0.000,0.000,15.750,0.000,3438.400,0.000,0.000,1075.000,0.000,1,0,0,0,0,0,0,0,0,3.949,null,null,2.757,null,4.205,2,0
1,30,57,1,16,19.000,1,1,0.000,0,4,0,0,1,0,7.250,0.000,0.000,8.500,0.000,200.100,0.000,0.000,285.000,0.000,0,0,0,0,0,0,0,0,0,1.981,null,null,2.140,null,2.944,1,1
2,28,48,0,20,128.000,4,4,0.000,1,1,1,1,1,1,10.000,20.750,53.600,26.500,55.300,313.050,590.900,1481.350,710.000,1424.200,0,1,1,1,1,1,1,1,1,2.303,3.033,3.982,3.277,4.013,4.852,4,1
1,5,28,1,3,39.000,5,1,0.000,0,6,1,1,1,1,4.700,24.250,44.650,16.500,32.500,30.750,131.900,184.250,60.000,106.200,1,1,1,1,1,1,1,1,0,1.548,3.188,3.799,2.803,3.481,3.664,4,0
2,27,35,0,12,56.000,1,3,0.000,1,1,1,1,1,1,8.250,32.500,35.650,11.000,33.850,202.550,897.950,903.250,205.000,805.950,0,1,1,0,1,1,1,1,1,2.110,3.481,3.574,2.398,3.522,4.025,4,0
2,17,39,0,12,45.000,4,10,0.000,1,1,0,1,0,0,8.650,0.000,28.950,0.000,0.000,133.100,0.000,450.200,0.000,0.000,0,0,0,0,0,0,0,0,1,2.158,null,3.366,null,null,3.807,1,1
1,4,37,1,8,25.000,1,1,0.000,1,5,0,0,0,0,2.500,0.000,0.000,0.000,0.000,9.150,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.916,null,null,null,null,3.219,1,0
1,30,23,1,0,24.000,2,1,0.000,1,4,1,0,0,0,13.350,22.500,0.000,0.000,0.000,397.400,636.350,0.000,0.000,0.000,0,0,0,1,1,1,0,1,0,2.592,3.114,null,null,null,3.178,3,0
3,71,40,1,19,53.000,4,14,0.000,1,2,1,0,1,1,10.150,40.000,0.000,27.750,38.350,781.700,2912.300,0.000,2030.000,2590.650,1,0,1,1,1,1,1,1,0,2.317,3.689,null,3.323,3.647,3.970,4,0
3,67,77,0,55,49.000,1,45,1.000,1,1,0,0,1,0,25.350,0.000,0.000,26.750,0.000,1692.000,0.000,0.000,1755.000,0.000,0,0,0,0,0,1,0,0,0,3.233,null,null,3.287,null,3.892,1,0
3,24,48,1,3,38.000,1,16,0.000,1,2,0,0,1,0,5.550,0.000,0.000,11.250,0.000,133.400,0.000,0.000,265.000,0.000,0,0,0,0,0,0,0,0,0,1.714,null,null,2.420,null,3.638,1,0
1,24,54,1,7,84.000,3,10,0.000,1,2,0,1,1,0,11.450,0.000,28.700,10.500,0.000,288.050,0.000,675.400,220.000,0.000,0,0,0,1,0,0,0,0,1,2.438,null,3.357,2.351,null,4.431,1,1
2,59,54,0,32,126.000,1,22,0.000,1,1,1,0,1,0,13.600,28.750,0.000,11.750,0.000,796.400,1625.100,0.000,660.000,0.000,0,0,0,0,1,1,1,1,0,2.610,3.359,null,2.464,null,4.836,3,0
3,59,32,0,9,73.000,4,5,0.000,0,1,1,0,1,0,29.200,21.500,0.000,12.750,0.000,1726.600,1231.900,0.000,655.000,0.000,1,0,0,0,1,1,0,0,1,3.374,3.068,null,2.546,null,4.290,2,1
3,44,37,1,1,41.000,4,8,0.000,1,6,0,0,0,0,9.150,0.000,0.000,0.000,0.000,387.950,0.000,0.000,0.000,0.000,1,1,0,1,0,0,0,0,1,2.214,null,null,null,null,3.714,2,0
1,19,31,1,0,22.000,4,2,0.000,0,3,0,0,0,0,4.850,0.000,0.000,0.000,0.000,88.900,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,1.579,null,null,null,null,3.091,2,1
2,58,46,1,23,23.000,1,2,0.000,1,2,0,1,1,0,11.100,0.000,25.600,10.500,0.000,620.750,0.000,1471.400,625.000,0.000,0,0,0,1,0,0,0,0,0,2.407,null,3.243,2.351,null,3.135,1,0
1,41,53,1,22,94.000,2,25,0.000,0,2,0,0,1,0,12.650,0.000,0.000,11.750,0.000,488.150,0.000,0.000,500.000,0.000,1,0,0,0,0,0,0,1,0,2.538,null,null,2.464,null,4.543,2,0
2,16,33,0,1,30.000,3,7,0.000,0,4,1,1,1,1,9.250,21.000,41.400,17.750,41.000,138.500,282.300,634.100,265.000,595.300,0,1,0,0,1,1,1,1,0,2.225,3.045,3.723,2.876,3.714,3.401,3,1
3,13,36,0,11,31.000,2,0,0.000,0,1,0,0,0,0,2.300,0.000,0.000,0.000,0.000,30.500,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0.833,null,null,null,null,3.434,1,1
1,60,53,0,22,171.000,1,37,0.000,1,1,1,0,1,0,9.900,31.750,0.000,18.000,0.000,608.650,1972.100,0.000,1070.000,0.000,0,0,0,0,1,1,1,1,0,2.293,3.458,null,2.890,null,5.142,3,0
2,72,49,1,23,102.000,1,27,0.000,1,6,0,0,1,0,41.150,0.000,0.000,33.250,0.000,3098.550,0.000,0.000,2345.000,0.000,1,0,0,0,0,0,0,0,0,3.717,null,null,3.504,null,4.625,2,0
2,33,39,0,17,27.000,4,3,0.000,1,1,1,1,1,1,9.700,21.750,41.750,8.500,61.600,294.800,680.300,1342.050,255.000,2019.750,1,1,1,1,0,1,0,0,1,2.272,3.080,3.732,2.140,4.121,3.296,4,0
2,72,45,1,25,98.000,4,20,0.000,1,2,0,0,1,1,30.250,0.000,0.000,13.250,42.850,2182.650,0.000,0.000,900.000,2940.350,1,1,1,0,1,1,1,1,0,3.409,null,null,2.584,3.758,4.585,4,0
1,66,54,1,8,591.000,4,25,0.000,1,2,1,1,1,1,25.000,34.250,45.000,16.000,53.000,1636.250,2242.550,2816.250,1005.000,3538.500,1,1,1,0,1,1,1,1,0,3.219,3.534,3.807,2.773,3.970,6.382,4,0
3,53,37,1,7,25.000,1,2,0.000,1,6,1,0,1,0,5.400,52.000,0.000,34.000,0.000,291.500,2794.950,0.000,1660.000,0.000,0,0,0,0,1,1,1,1,0,1.686,3.951,null,3.526,null,3.219,3,0
2,22,28,1,0,36.000,4,0,0.000,0,4,1,1,1,1,9.700,21.500,39.900,9.500,42.900,220.750,480.100,857.200,175.000,883.200,1,0,1,1,1,1,1,1,1,2.272,3.068,3.686,2.251,3.759,3.584,4,0
2,14,26,1,1,25.000,2,0,0.000,1,3,0,0,0,0,4.400,0.000,0.000,0.000,0.000,71.200,0.000,0.000,0.000,0.000,0,0,0,0,1,0,1,0,0,1.482,null,null,null,null,3.219,3,0
1,52,49,0,18,69.000,2,13,0.000,1,2,0,0,1,1,18.350,0.000,0.000,19.000,34.500,893.250,0.000,0.000,935.000,1711.700,0,0,0,0,1,1,1,1,0,2.910,null,null,2.944,3.541,4.234,3,0
3,33,30,1,5,22.000,1,0,0.000,0,2,1,0,1,1,5.550,33.750,0.000,37.250,30.000,211.050,1129.250,0.000,1215.000,946.800,0,0,1,0,1,1,1,1,0,1.714,3.519,null,3.618,3.401,3.091,3,0
3,72,66,0,26,67.000,2,37,1.000,1,1,1,0,1,0,39.100,65.000,0.000,39.750,0.000,2743.650,4748.450,0.000,2830.000,0.000,1,0,0,0,1,1,1,1,0,3.666,4.174,null,3.683,null,4.205,3,0
1,40,40,1,3,73.000,4,12,0.000,1,4,0,0,1,1,10.000,0.000,0.000,14.000,27.150,376.600,0.000,0.000,555.000,1035.500,1,1,0,0,1,1,1,1,0,2.303,null,null,2.639,3.301,4.290,3,1
2,29,26,0,1,22.000,4,2,0.000,1,1,0,1,1,1,6.100,0.000,47.000,24.250,35.550,175.300,0.000,1265.650,710.000,965.900,1,1,1,1,1,0,1,1,1,1.808,null,3.850,3.188,3.571,3.091,4,1
3,63,67,0,22,9.000,2,12,1.000,0,1,0,0,1,0,18.050,0.000,0.000,19.000,0.000,1140.200,0.000,0.000,1135.000,0.000,0,0,0,0,1,1,1,1,0,2.893,null,null,2.944,null,2.197,3,0
2,56,54,0,25,147.000,3,31,0.000,1,1,1,1,1,1,12.700,24.500,39.050,24.250,34.200,763.100,1348.150,2108.100,1310.000,1848.850,1,0,1,1,1,0,0,0,1,2.542,3.199,3.665,3.188,3.532,4.990,2,0
3,60,50,1,26,239.000,2,19,0.000,1,2,1,0,1,1,21.500,77.750,0.000,10.250,64.200,1377.000,4628.500,0.000,570.000,3756.150,0,1,1,0,1,1,1,1,0,3.068,4.353,null,2.327,4.162,5.476,4,0
3,28,22,1,3,23.000,3,1,0.000,0,5,0,0,0,0,10.950,0.000,0.000,0.000,0.000,263.950,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,1,2.393,null,null,null,null,3.135,1,0
2,39,39,0,19,29.000,4,6,0.000,0,1,0,0,1,0,5.950,0.000,0.000,21.250,0.000,227.850,0.000,0.000,835.000,0.000,1,0,0,1,0,0,0,1,0,1.783,null,null,3.056,null,3.367,2,0
3,65,39,1,18,32.000,2,15,0.000,0,4,0,0,1,0,21.100,0.000,0.000,9.750,0.000,1432.800,0.000,0.000,585.000,0.000,0,0,0,0,1,0,1,0,0,3.049,null,null,2.277,null,3.466,3,0
3,29,31,0,7,30.000,3,7,0.000,1,1,1,0,1,0,7.600,33.750,0.000,14.500,0.000,240.850,937.850,0.000,395.000,0.000,0,0,1,0,1,1,1,1,0,2.028,3.519,null,2.674,null,3.401,3,0
3,28,36,0,8,57.000,2,13,0.000,1,2,1,0,1,0,9.600,21.750,0.000,17.250,0.000,272.850,607.950,0.000,435.000,0.000,0,0,0,0,1,1,1,1,0,2.262,3.080,null,2.848,null,4.043,3,0
1,2,18,0,0,20.000,2,0,0.000,0,1,1,0,1,1,3.750,22.250,0.000,23.500,27.100,4.450,44.650,0.000,15.000,25.650,0,0,1,0,1,1,1,1,0,1.322,3.102,null,3.157,3.300,2.996,3,1
3,67,52,0,13,248.000,2,20,0.000,1,3,1,1,1,0,35.850,39.750,34.300,22.250,0.000,2368.900,2522.750,2170.850,1435.000,0.000,1,0,0,0,1,0,1,1,0,3.579,3.683,3.535,3.102,null,5.513,3,0
3,5,35,1,9,59.000,3,8,0.000,1,5,1,1,1,1,3.100,18.500,37.900,22.750,26.400,21.450,114.800,140.350,120.000,109.600,0,0,1,1,1,1,0,0,1,1.131,2.918,3.635,3.125,3.273,4.078,4,0
3,48,35,0,10,24.000,2,6,0.000,0,1,1,0,1,0,16.950,43.000,0.000,28.500,0.000,874.450,2007.400,0.000,1270.000,0.000,0,0,0,0,1,0,1,1,0,2.830,3.761,null,3.350,null,3.178,3,0
2,10,26,1,4,25.000,1,4,0.000,1,3,0,0,0,0,3.700,0.000,0.000,0.000,0.000,38.200,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.308,null,null,null,null,3.219,1,0
2,17,28,0,3,37.000,3,2,0.000,1,1,0,0,0,0,5.500,0.000,0.000,0.000,0.000,84.250,0.000,0.000,0.000,0.000,1,0,0,0,0,0,1,1,0,1.705,null,null,null,null,3.611,3,1
1,21,24,1,0,30.000,4,0,0.000,1,5,1,1,1,1,17.800,23.750,36.300,10.500,31.750,374.050,513.650,738.900,205.000,642.200,1,1,0,1,0,1,1,0,1,2.879,3.168,3.592,2.351,3.458,3.401,4,0
2,25,51,0,9,66.000,4,13,0.000,0,2,1,1,1,1,6.450,16.250,48.150,31.000,34.550,140.850,415.550,1202.650,790.000,828.250,1,1,1,1,1,1,1,1,1,1.864,2.788,3.874,3.434,3.542,4.190,4,0
3,44,31,0,8,16.000,1,3,0.000,0,1,0,0,1,0,14.400,0.000,0.000,12.000,0.000,632.950,0.000,0.000,490.000,0.000,0,0,0,0,0,0,0,0,0,2.667,null,null,2.485,null,2.773,1,1
2,59,49,0,28,429.000,4,23,0.000,1,2,1,1,1,1,10.200,24.250,42.850,16.000,43.350,592.200,1524.800,2444.700,885.000,2450.900,1,0,1,0,1,0,1,1,1,2.322,3.188,3.758,2.773,3.769,6.061,4,1
2,11,26,0,7,20.000,2,4,0.000,0,1,0,0,0,0,6.950,0.000,0.000,0.000,0.000,84.050,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.939,null,null,null,null,2.996,1,0
